No,id,nama_perusahaan,sub_kimap,hasil_produksi,jenis_produk,spesifikasi_produk,standar_produk,no_sertifikat_produk,nilai_tkdn,kapasitas_produksi,kategori,peringkat,provinsi,kabupaten,lampiran_url
3684,,PT ASIASERV INDONESIA,,,,,,,-,,,1,Banten,Kota Tangerang Selatan,PT._ASIASERV_INDONESIA_SKUPBB4356717061M8RDD.PDF
3685,20035,PT KOKAI INDO ABADI,Valves,Valve,Gate Valve,"Size 2-4-6-8""",API 602,602-6223,-,10000 pcs/tahun,,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3686,20036,PT KOKAI INDO ABADI,Valves,Valve,Gate Valve,sgvswrgherh,API 602,602-2663,-,10000,,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3687,20056,PT KOKAI INDO ABADI,Valves,Valve,Ball Valve,"Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"", 2 1/2"", 3"", 4"", 6"", 8"", 10"", 12"", 14"", 16""
Pressure Rating : 150, 300, 400, 600
Material : Carbon Steel Forging",API-6D,6D-1549,51.14%,10000 pcs/tahun,Diwajibkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3688,20057,PT KOKAI INDO ABADI,Valves,Valve,Gate Valve,"Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"", 2 1/2"", 3"", 4""
Pressure Rating : 150, 300, 400, 600 
Material : Carbon Steel Casting",API-600,600-0223,26.25%,10000 pcs/tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3689,20058,PT KOKAI INDO ABADI,Valves,Valve,Check Valve,"Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"", 2 1/2"", 3"", 4"", 6"", 8"", 10"", 12""
Pressure Rating : 150, 300, 400, 600, 800, 900 Material : Carbon Steel Casting",API-6D,6D-1549,27.13%,10000 pcs/tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3690,20059,PT KOKAI INDO ABADI,Valves,Valve,Check Valve,"Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2""
Pressure Rating : 150, 300, 400, 600, 800, 900, 1500, 2500
Material : Carbon Steel Forging",API-602,602-0147,25.42%,10000 pcs/tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3691,20060,PT KOKAI INDO ABADI,Valves,Valve,Gate Valve,"Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"" 
Pressure Rating : 150, 300, 400, 600, 800, 900, 1500, 2500 
Material : Carbon Steel Forging",API-602,602-0147,25.81%,10000 pcs/tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3692,20061,PT KOKAI INDO ABADI,Valves,Valve,Globe Valve,"Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"" 
Pressure Rating : 150, 300, 400, 600, 800, 900, 1500, 2500 
Material : Carbon Steel Forging",API-602,602-0147,25.96%,10000 pcs/tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3693,20062,PT KOKAI INDO ABADI,Valves,Valve,Ball Valve,"Size : 18"", 20"", 24"", 26"", 28"", 30"", 32"", 34"", 36"", 38"", 40""
Pressure Rating : 150, 300, 400, 600, 800, 900, 1500 
Material : Carbon Steel Casting, Forging",API 6D,6D-1549,-,10000 pcs/tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3694,20063,PT KOKAI INDO ABADI,Valves,Valve,Gate Valve,"Size : 6"", 8"", 10"", 12"", 14"", 16"", 18"", 20"", 24"", 26"", 28"", 30"", 32"", 34"", 36"", 38"", 40"" Pressure Rating : 150, 300, 400, 600, 800, 900, 1500 
Material : Carbon Steel Casting, Forging",API-600,600-0223,-,10000 pcs/tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3695,20064,PT KOKAI INDO ABADI,Valves,Valve,Check Valve,"Size : 14"", 16"", 18"", 20"", 24"", 26"", 28"", 30"", 32"", 34"", 36"", 38"", 40"" Pressure Rating : 150, 300, 400, 600, 800, 900, 1500 Material : Carbon Steel Casting, Forging",API-6D,6D-1549,-,10000 pcs/tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3696,20065,PT KOKAI INDO ABADI,Valves,Valve,Globe Valve,"Size : 2 1/2"", 3:, 4"", 6"", 8"", 10"", 12"", 14"", 16""
Pressure Rating : 150, 300, 400, 600, 800, 900, 1500 Material : Carbon Steel Casting, Forging",API-602,602-0147,-,10000 pcs/tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB7281234292OKGNV.PDF
3697,19868,TUBAN STEEL WORK,Plant Elements and Parts,Flare System,Hot Oil Heater,"OD: 2000 ~ 10.000 mm
Thickness: 6 ~ 80 mm
length: 20.000 ~ 50.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect IX,,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3698,19869,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Scrubber,"OD: 500 ~  3500 mm
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 10.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2;,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3699,19870,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Distilation Column,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 60.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3700,19871,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Filter Housing,"OD: 6 ~ 60 inch
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 6.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3701,19872,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Pig Launcher,"OD: 6 ~ 24 inch
thickness: 6 ~ 80 mm
Length: 1.000 ~ 6.000 mm
Material: CS, SS",ASME Sect. VIII Div. 1 & 2,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3702,19873,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Dearator,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 12.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3703,19874,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Reactor,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 12.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3704,19875,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Internal Column Part,"OD: 500 ~ 12.000 mm
Thickness: 2 ~ 12 mm
Material: SS , CS, Monel",ASME Sect. VIII,,67.34%,1600 ton/tahun,Diwajibkan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3705,19876,TUBAN STEEL WORK,Plant Elements and Parts,Heat Exchanger,Shell and Tube Heat Exchanger,"OD: 200 ~ 2500 mm
Thickness: 6 ~42 mm
Length: 1.000 ~ 12.000 mm
Material: CS;SS,Cladding, titanium, duplex, Copper Nickel, Nickel Alloy",TEMA R; ASME Sect. II; ASME Sect. VIII; ASME Sect. IX,61234; 61232; 61231,-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3706,19877,TUBAN STEEL WORK,Plant Elements and Parts,Heat Exchanger,Air Cooled Heat Exchanger,"Width: 1.000 ~ 6.000 mm
Thickness: 20 ~ 60 mm
Length: 1.000 ~ 20.000 mm
Material: CS;SS,Cladding, titanium, duplex, Copper Nickel, Nickel Alloy",TEMA R; ASME Sect. II; ASME Sect. VIII; ASME Sect. IX; API 660,61234; 61232; 61231,25.71%,1200 ton/tahun,Dimaksimalkan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3707,19878,TUBAN STEEL WORK,Plant Elements and Parts,Heat Exchanger,Heater,"OD: 1.000 ~ 6.000 mm
Thickness: 6 ~ 32 mm
Length: 1.000 ~ 30.000 mm
Material: CS;SS,Cladding, titanium, duplex, Copper Nickel, Nickel Alloy",TEMA R; ASME Sect. II; ASME Sect. VIII; ASME Sect. IX; API 650,61234; 61232; 61231,-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3708,19879,TUBAN STEEL WORK,Plant Elements and Parts,Tanks,Storage Tank,"OD: 1.200 ~ 82.000 mm
Thickness: 6 ~ 50 mm
Length: 6.000 ~ 20.000 mm
Material: CS, SS",API 650,,-,7000 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3709,19880,TUBAN STEEL WORK,Plant Elements and Parts,Tanks,Spherical Tank,"OD: 12.000 ~ 35.000 mm
Thickness: 20 ~ 60 mm
Material: CS, SS",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX; API 650,61232; 61231,-,7000 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3710,19885,TUBAN STEEL WORK,Plant Elements and Parts,Heat_Exchanger,Cooler,"3000 (w) x 6000 (h) x 12.000 (L) thk 54 mm Mtl CS, SS,Duplek","ASME StampTEMA,ASTM,API 660","ASME ""U"",""U2""",-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3711,19886,TUBAN STEEL WORK,Plant Elements and Parts,Heat Exchanger,Double Pipe,"OD: 75 ~ 916 mm
Thickness: 6 ~ 25 mm
Length: 1.000 ~ 6.000 mm
Material: CS;SS,Cladding, titanium, duplex, Copper Nickel, Nickel Alloy",TEMA R; ASME Sect. II; ASME Sect. VIII; ASME Sect. IX,61234; 61232; 61231,-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3712,19923,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,TEG Flash Drum,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 30 mm
Length: 1.000 ~ 12.000 mm
Material: CS, SS, Cladding, Titanium, Duplex",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX,61232; 61231,-,250 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3713,19924,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Glycol Surge Drum,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 30 mm
Length: 1.000 ~ 8.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX,61232; 61231,-,250 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3714,19925,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,TEG Contractor,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 30 mm
Length: 1.000 ~ 30.000 mm
Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX,61232; 61231,-,250 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3715,19926,TUBAN STEEL WORK,Plant Elements and Parts,Heat Exchanger,Hair Pin Heat Exchanger,"OD: 250 ~ 916 mm
Thickness: 6 ~ 25 mm
Length: 1.000 ~ 6.000 mm
Material: CS;SS,Cladding, titanium, duplex, Copper Nickel, Nickel Alloy",TEMA R; ASME Sect. II; ASME Sect. VIII; ASME Sect. IX; API 663,61234; 61232; 61231,-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3716,19936,TUBAN STEEL WORK,Plant Elements and Parts,Tanks,Silo,"OD: 1.200 ~6000 mm
Thickness: 6 ~ 50 mm
Length: 6.000 ~ 20.000 mm
Material: CS, SS",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX; API 650,,-,7000 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3717,19937,TUBAN STEEL WORK,Plant Elements and Parts,Tanks,Cyclone,"OD: 1.200 ~ 6.000 mm
Thickness: 6 ~ 50 mm
Length: 6.000 ~ 20.000 mm
Material: CS, SS",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX; API 650,,-,7000 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3718,19938,TUBAN STEEL WORK,Plant Elements and Parts,Tanks,Transport Tank,"OD: 1.000 ~ 3.000 mm
Thickness: 6 ~30 mm
Length: 6.000 ~ 20.000 mm
Material: CS, SS",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX; API 650,61233,-,7000 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3719,19945,TUBAN STEEL WORK,Plant Elements and Parts,Heat Exchanger,TEG Boiler,"size: 200 mmfcsd
material: CS",ASME Sect. VIII Div. 1 & 2; ASME Sect II; ASME Sect. IX,61232; 61231,-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3720,19946,TUBAN STEEL WORK,Plant Elements and Parts,Dehydration Handling Unit Package,Piping & Instrumentation,"Size: 200 mmfcsd
Material: CS",ASME Sect. VIII Div. 1 & 2; ASME Sect II; ASME Sect. IX; NACE; ASTM,"ASME ""U"" No 61232; ASME ""U2"" No 61231",-,250 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3721,19947,TUBAN STEEL WORK,Plant Elements and Parts,Dehydration Handling Unit Package,Skid Structure,"Size: 200 mmfcsd
Material: CS",ASME Sect. VIII Div. 1 & 2; ASME Sect II; ASME Sect. IX; NACE; ASTM,,-,250 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3722,20006,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Pig Receiver,"OD: 6 ~ 28 inch
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 6.000 mm
Material: CS, SS",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX,61232; 61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3723,20007,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Knock Out Drum,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 30 mm
Length: 1.000 ~ 12.000 mm",ASME Sect. VIII Div. 1 & 2; ASME Sect. II; ASME Sect. IX,61232; 61231,25.69%,250 ton/tahun,Dimaksimalkan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3724,20042,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Separator,"OD: 500 ~ 3500 mm
Thickness: 6 ~ 80 mm
Length: 1.000 ~ 10.000 mm
Material: CS, SS, Cladding, titanium, duplex",ASME Sect. VIII div. 1 & 2,61232; 61231,-,120 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3725,20043,TUBAN STEEL WORK,Plant Elements and Parts,Pressure Vessel,Reactor,"OD: 500 ~ 3500 mm Thickness: 6 ~ 80 mm Length: 1.000 ~ 12.000 mm Material: CS;SS,Cladding, titanium, duplex",ASME Sect. VIII div. 1 & 2,61231,-,1600 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3726,20046,TUBAN STEEL WORK,Plant Elements and Parts,Heat_Exchanger,Heater,"OD: 1.000 ~ 6.000 mm Thickness: 6 ~ 32 mm Length: 1.000 ~ 30.000 mm Material: CS;SS,Cladding, titanium, duplex, Copper Nickel, Nickel Alloy",TEMA R; ASME Sect. II; ASME Sect. VIII; ASME Sect. IX; API 650,61234,-,1200 ton/tahun,Diberdayakan,1,Jawa Timur,Tuban,TUBAN_STEEL_WORK_SKUPBB6089282744G1BK0.PDF
3727,20047,PT Andala Valvo Flokontrol,Valves,Valve,Needle Valve,Needle Valve ½” Class 10000 psi,-,-,-,3000 Unit/Tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3728,20048,PT Andala Valvo Flokontrol,Valves,Valve,Ball Valve,Size ½”-4” Class 150 – Class 1500 atau Size 1.13/16”-4.1/16” Class API 2000 – Class API 5000 CS Forging,"API 6D, API 6A",6D-1827,48.76%,5000 Unit/Tahun,Diwajibkan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3729,20049,PT Andala Valvo Flokontrol,Valves,Valve,Ball Valve,Size 1.13/16”-4.1/16” Class API 2000 – Class API 5000 CS Forging,API 6A,6A-2441,48.76%,5000 Unit/Tahun,Diwajibkan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3730,20050,PT Andala Valvo Flokontrol,Valves,Valve,Ball Valve,Size ½”-20” Class 150 – Class 900 CS Forging,API 6D,6D-1827,46.77%,10000 Unit/Tahun,Diwajibkan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3731,20051,PT Andala Valvo Flokontrol,Valves,Valve,Ball Valve,Size ½”-2” Class 150 – Class 900 atau Class 3000 psi Stainless Steel,API 6D,6D-1827,33.14%,3000 Unit/Tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3732,20052,PT Andala Valvo Flokontrol,Valves,Valve,Ball Valve,Size ½”-2” Class 150 – Class 900 atau Class 3000 psi Stainless Steel,API 6D,6D-1827,33.14%,3000 Unit/Tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3733,20053,PT Andala Valvo Flokontrol,Fitting and Flanges,Flange,Weld Neck Flange,"Size 2""-42"" Class 150-2500 Material CS, SS, Duplex",-,-,-,2000 Unit/Tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3734,20054,PT Andala Valvo Flokontrol,Fitting and Flanges,Flange,Blind Flange,"Size 2""-42"" Class 150-2500 Material CS, SS, Duplex",-,-,-,2000 Unit/Tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3735,20055,PT Andala Valvo Flokontrol,Fitting and Flanges,Flange,Anchor Flange,"Size 2""-42"" Class 150-2500 Material CS, SS, Duplex",-,-,-,2000 Unit/Tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT._ANDALA_VALVO_FLOKONTROL_SKUPBB8749511536UH4LJ.PDF
3736,20008,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing Accessories,Downhole Pipe Based,"Type : Pipe Base Wire Wrap Screen 
Casing Heat Treatment 
Pipe OD : 4 1/2"", 5"", 5 1/2"", 6"", 6 5/8"".
Grade: L80 , N80, 13Cr , Super 13Cr
Length : R1, R2, R3
Connection : API Thread Connection  and Premium Connection
Screen Material : SS316L,SS304L , Incoloy and Non Metallic, 
Slot Opening : 100 - 3,000 micron
","API Spec 5CT, ANSI/API 19SS, ISO 17824:2009",5CT-1980,32.55%,1620 Joints/Tahun,Dimaksimalkan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3737,20009,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing_Accessories,Downhole Pipe Based,"Type : Pipe Base Wire Wrap Screen 
Casing Non-Heat Treatment 
Pipe OD : 4 1/2"", 5"", 5 1/2"", 6"", 6 5/8"".
Grade: K55, J55, 
Length : R1, R2, R3
Connection : API Thread Connection  
Screen Material : SS316L,SS304L , Incoloy and Non Metallic, 
Slot Opening : 100 - 3,000 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",5CT-1980,33.49%,1620 Joints/Tahun,Dimaksimalkan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3738,20010,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing_Accessories,Downhole Pipe Based,"Type : Pipe Base Wire Wrap Screen 
Tubing Heat Treatment 
Pipe OD : 1.050"", 1.315"", 1.660"", 1.900"", 2.0625""
Grade: L80 , N80, 13Cr , Super 13Cr
Length : R1, R2, R3
Connection : API Thread Connection  and Premium Connection
Screen Material : SS316L,SS304L , Incoloy and Non Metallic, 
Slot Opening : 100 - 3,000 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",5CT-1980,32.01%,3600 Joints/Tahun,Dimaksimalkan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3739,20011,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing_Accessories,Downhole Pipe Based,"Type : Pipe Base Wire Wrap Screen 
Tubing Heat Treatment 
Pipe OD : 2 3/8"", 2 7/8"", 3 1/2"", 4"", 4 1/2""
Grade: L80 , N80, 13Cr , Super 13Cr
Length : R1, R2, R3
Connection : API Thread Connection  and Premium Connection
Screen Material : SS316L,SS304L , Incoloy and Non Metallic, 
Slot Opening : 100 - 3,000 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",5CT-1980,32.01%,3500 Joints/Tahun,Dimaksimalkan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3740,20012,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing_Accessories,DOwnhole Pipe Based,"Type : Pipe Base Wire Wrap Screen 
Tubing Non-Heat Treatment 
Pipe OD : 2 3/8"", 2 7/8"", 3 1/2"", 4"", 4 1/2""
Grade: J55, K55
Length : R1, R2, R3
Connection : API Thread Connection 
Screen Material : SS316L,SS304L , Incoloy and Non Metallic, 
Slot Opening : 100 - 3,000 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",5CT-1980,45.82%,3500 Joints/Tahun,Diwajibkan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3741,20013,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing Accessories,Downhole Pipe Based,"Type : Pipe Base Premium Mesh Screen
Casing Heat Treatment 
Pipe OD : 4 1/2"", 5"", 5 1/2"", 6"", 6 5/8"".
Grade: L80 , N80, 13Cr , Super 13Cr
Length : R1, R2, R3
Connection : API Thread Connection  and Premium Connection
Screen Material : Multi-Layer and Sintered, SS316L,SS304L , Incoloy and Non Metallic, Shroud 
Slot Opening : 50 - 600 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",5CT-1980,-,1620 Joints/Tahun,Diberdayakan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3742,20014,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing Accessories,Downhole Pipe Based,"Type : Pipe Base Premium Mesh Screen
Casing Non-Heat Treatment 
Pipe OD : 4 1/2"", 5"", 5 1/2"", 6"", 6 5/8"".
Grade: K55, J55, 
Length : R1, R2, R3
Connection : API Thread Connection  
Screen Material : Multi-Layer and Sintered, SS316L,SS304L , Incoloy and Non Metallic, Shroud 
Slot Opening : 50 - 600 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",-,1620 Joints/Tahun,Diberdayakan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
3743,20015,PT First Filter,"Casing, Tubing, and Accessories",Casing-Tubing Accessories,Downhole Pipe Based,"Type : Pipe Base Premium Mesh Screen
Tubing Heat Treatment 
Pipe OD : 1.050"", 1.315"", 1.660"", 1.900"", 2.0625""
Grade: L80 , N80, 13Cr , Super 13Cr
Length : R1, R2, R3
Connection : API Thread Connection  and Premium Connection
Screen Material : Multi-Layer and Sintered, SS316L,SS304L , Incoloy and Non Metallic, Shroud 
Slot Opening : 50 - 600 micron
","API Spec 5CT, ANSI/API 19SS , ISO 17824:2009 ",5CT-1980,-,3600 Joints/Tahun,Diberdayakan,3,Kepulauan Riau,Kota B A T A M,PT_FIRST_FILTER_SKUPBB2414235821GFHTV.PDF
